# measured misalignment (mm) | time resolution (ps)
-1.0310     392.1141     5.0
-0.8770     393.1208     5.0
-0.7254     375.8389     5.0
-0.5565     360.5705     5.0
-0.4099     365.6040     5.0
-0.2509     349.6644     5.0
-0.0720     348.6577     5.0
0.0000     355.7047     5.0
0.0894     360.0671     5.0
0.2559     360.5705     5.0
0.4124     365.1007     5.0
0.5590     373.9933     5.0
0.7180     382.5503     5.0
0.8695     387.7517     5.0
